timestamp,symbol,score,sma9,ema20,sma180,rsi14,passed_gates,gate_fail_reason,source
2026-01-16T05:00:00Z,HBAN,0.9531579161530008,18.026667,17.753374,16.601194444444445,57.08095054669301,True,,screener
2026-01-16T05:00:00Z,NVST,0.8741797077771476,23.795555,23.036524,20.190666666666665,76.92706946829018,True,,screener
2026-01-16T05:00:00Z,NBIS,0.7370231530530733,102.03833,97.39093,76.91772222222222,61.84932089776744,True,,screener
2026-01-16T05:00:00Z,PLUG,0.7154350019141161,2.3033333,2.2452452,1.8934044444444444,56.13302128045012,True,,screener
2026-01-16T05:00:00Z,FN,0.6872963703131315,473.24167,472.28476,355.30694444444447,56.7658122850349,True,,screener
2026-01-16T05:00:00Z,ALK,0.5186076289249762,49.22222,49.563614,50.72527777777778,52.91574298688664,True,,screener
