timestamp,open,high,low,close,volume,trade_count,vwap
2023-11-10 05:00:00+00:00,167.68,168.23,164.785,167.575,18741.0,394.0,167.104609
2023-11-13 05:00:00+00:00,167.15,169.365,166.02,169.19,10062.0,286.0,167.867162
2023-11-14 05:00:00+00:00,174.26,175.43,172.81,174.635,11423.0,366.0,174.207415
2023-11-15 05:00:00+00:00,175.155,175.37,171.265,171.265,8355.0,289.0,172.565952
2023-11-16 05:00:00+00:00,169.78,169.78,167.39,168.18,5140.0,276.0,168.43
2023-11-17 05:00:00+00:00,170.11,172.04,170.11,171.25,9301.0,243.0,170.874726
2023-11-20 05:00:00+00:00,171.13,172.16,170.36,171.07,7633.0,475.0,171.125515
2023-11-21 05:00:00+00:00,169.775,169.795,165.19,165.675,9306.0,383.0,166.34213
2023-11-22 05:00:00+00:00,167.85,168.385,164.87,165.75,10780.0,544.0,166.828016
2023-11-24 05:00:00+00:00,165.935,166.02,164.205,165.195,5418.0,239.0,165.394448
2023-11-27 05:00:00+00:00,162.985,165.59,162.96,163.53,10641.0,530.0,164.479432
2023-11-28 05:00:00+00:00,163.88,166.11,163.765,164.46,4875.0,346.0,164.420844
2023-11-29 05:00:00+00:00,166.33,167.71,161.415,162.925,9694.0,352.0,163.52225
2023-11-30 05:00:00+00:00,161.07,161.98,159.67,161.75,17074.0,620.0,160.829193
2023-12-01 05:00:00+00:00,163.02,166.4,163.02,164.965,12350.0,436.0,164.632471
2023-12-04 05:00:00+00:00,164.6,166.99,164.6,166.89,18469.0,600.0,165.897525
2023-12-05 05:00:00+00:00,165.3,165.77,163.2,164.845,13780.0,614.0,164.417781
2023-12-06 05:00:00+00:00,166.86,167.02,161.62,162.61,16461.0,496.0,165.158496
2023-12-07 05:00:00+00:00,162.185,165.28,162.185,164.675,5668.0,353.0,164.479271
2023-12-08 05:00:00+00:00,165.125,167.58,165.125,166.065,6987.0,279.0,166.127699
2023-12-11 05:00:00+00:00,169.585,171.92,168.425,171.18,9684.0,596.0,170.435625
2023-12-12 05:00:00+00:00,169.41,171.63,168.825,171.38,7080.0,399.0,170.55625
2023-12-13 05:00:00+00:00,173.565,176.9,171.37,176.11,7745.0,342.0,174.818592
2023-12-14 05:00:00+00:00,180.65,187.565,180.61,186.85,29198.0,566.0,184.830879
2023-12-15 05:00:00+00:00,188.225,188.225,184.85,187.82,19768.0,545.0,186.492873
2023-12-18 05:00:00+00:00,188.57,193.04,188.03,192.21,17504.0,535.0,191.324774
2023-12-19 05:00:00+00:00,193.255,196.38,189.49,191.695,23399.0,758.0,192.50524
2023-12-20 05:00:00+00:00,191.53,194.93,187.84,188.195,20105.0,639.0,191.21597
2023-12-21 05:00:00+00:00,191.725,192.57,189.265,191.36,11892.0,348.0,190.737153
2023-12-22 05:00:00+00:00,191.51,193.21,190.69,191.97,18365.0,415.0,191.945615
2023-12-26 05:00:00+00:00,192.94,195.93,192.84,195.93,5464.0,274.0,194.909167
2023-12-27 05:00:00+00:00,198.4,199.99,196.425,197.79,12367.0,452.0,198.868061
2023-12-28 05:00:00+00:00,197.9,198.43,196.025,196.88,17109.0,527.0,196.954119
2023-12-29 05:00:00+00:00,194.36,195.165,189.9,190.125,11916.0,427.0,191.574949
2024-01-02 05:00:00+00:00,186.565,189.095,185.42,189.015,17964.0,432.0,187.386255
2024-01-03 05:00:00+00:00,186.865,190.08,185.355,185.69,17734.0,642.0,188.013366
2024-01-04 05:00:00+00:00,183.595,185.76,182.785,182.785,37383.0,1042.0,184.280128
2024-01-05 05:00:00+00:00,184.08,186.38,184.08,184.25,10970.0,350.0,185.432754
2024-01-08 05:00:00+00:00,186.22,189.69,186.22,188.64,17242.0,536.0,188.090111
2024-01-09 05:00:00+00:00,185.74,189.12,185.615,189.01,6870.0,304.0,187.819062
2024-01-10 05:00:00+00:00,190.09,191.99,185.625,185.625,12718.0,437.0,188.155982
2024-01-11 05:00:00+00:00,188.0,188.33,182.86,187.94,13231.0,557.0,185.312368
2024-01-12 05:00:00+00:00,190.055,191.02,187.23,188.605,5770.0,283.0,188.896935
2024-01-16 05:00:00+00:00,186.88,188.95,186.88,188.33,17921.0,758.0,188.047335
2024-01-17 05:00:00+00:00,186.35,186.455,184.25,186.455,10272.0,314.0,185.528199
2024-01-18 05:00:00+00:00,188.565,191.33,188.375,191.33,13360.0,521.0,189.641421
2024-01-19 05:00:00+00:00,194.385,202.65,192.855,201.985,38244.0,853.0,198.764471
2024-01-22 05:00:00+00:00,204.95,207.26,202.77,203.44,23044.0,687.0,204.006165
2024-01-23 05:00:00+00:00,204.78,204.82,201.175,203.165,15878.0,609.0,203.079444
2024-01-24 05:00:00+00:00,205.86,211.22,204.82,207.25,19196.0,512.0,208.123074
2024-01-25 05:00:00+00:00,210.375,211.65,207.455,209.51,21056.0,628.0,209.429112
2024-01-26 05:00:00+00:00,209.14,211.17,206.25,209.085,18675.0,586.0,209.603573
2024-01-29 05:00:00+00:00,210.095,213.615,209.52,212.945,18226.0,738.0,211.72586
2024-01-30 05:00:00+00:00,215.77,220.66,215.63,219.895,25109.0,572.0,219.016089
2024-01-31 05:00:00+00:00,217.645,220.88,213.41,213.65,21171.0,456.0,216.567519
2024-02-01 05:00:00+00:00,218.335,221.94,215.84,221.43,28662.0,694.0,219.290388
2024-02-02 05:00:00+00:00,220.77,224.77,219.11,223.75,18466.0,489.0,222.715846
2024-02-05 05:00:00+00:00,224.4,226.0,218.6,224.0,43876.0,1057.0,222.915261
2024-02-06 05:00:00+00:00,181.99,182.83,167.33,182.65,95285.0,2019.0,174.596792
2024-02-07 05:00:00+00:00,182.17,193.06,182.02,192.32,70399.0,1277.0,190.115161
2024-02-08 05:00:00+00:00,193.23,201.96,193.23,195.9,35416.0,1022.0,197.397718
2024-02-09 05:00:00+00:00,197.675,205.185,194.2,204.49,29998.0,602.0,198.740126
2024-02-12 05:00:00+00:00,204.37,208.165,201.73,204.61,22775.0,603.0,205.503807
2024-02-13 05:00:00+00:00,196.71,198.905,191.27,194.31,23995.0,664.0,195.445335
2024-02-14 05:00:00+00:00,198.02,202.95,197.175,201.74,17256.0,594.0,200.921867
2024-02-15 05:00:00+00:00,203.505,203.505,198.8,202.15,50467.0,874.0,201.019557
2024-02-16 05:00:00+00:00,200.49,203.68,196.02,196.51,104491.0,1543.0,199.318471
2024-02-20 05:00:00+00:00,194.72,194.72,183.025,183.6,55824.0,1224.0,186.895002
2024-02-21 05:00:00+00:00,182.03,188.47,180.405,188.365,29210.0,544.0,184.413246
2024-02-22 05:00:00+00:00,196.41,203.22,196.41,200.71,28976.0,695.0,201.237763
2024-02-23 05:00:00+00:00,200.87,200.87,193.03,199.105,31651.0,738.0,197.039757
2024-02-26 05:00:00+00:00,201.33,201.5,197.64,199.82,25386.0,749.0,199.726317
2024-02-27 05:00:00+00:00,200.66,204.615,200.395,202.39,25597.0,764.0,202.642991
2024-02-28 05:00:00+00:00,200.0,207.55,200.0,203.865,21651.0,608.0,204.691716
2024-02-29 05:00:00+00:00,208.12,216.94,207.665,215.615,26879.0,729.0,215.038806
2024-03-01 05:00:00+00:00,217.395,220.935,214.87,218.955,16684.0,707.0,218.292214
2024-03-04 05:00:00+00:00,222.175,225.35,221.28,221.78,17821.0,950.0,223.223724
2024-03-05 05:00:00+00:00,216.98,221.475,216.98,220.56,20234.0,822.0,219.832962
2024-03-06 05:00:00+00:00,224.265,225.33,220.885,224.925,18773.0,533.0,222.979723
2024-03-07 05:00:00+00:00,225.845,225.845,219.24,221.04,28878.0,754.0,222.564963
2024-03-08 05:00:00+00:00,222.975,225.46,214.33,214.57,17572.0,855.0,217.446188
2024-03-11 04:00:00+00:00,209.555,210.99,200.38,201.63,37822.0,1144.0,202.414106
2024-03-12 04:00:00+00:00,202.56,202.745,198.545,201.49,16177.0,597.0,200.264136
2024-03-13 04:00:00+00:00,201.0,204.235,197.885,202.27,12987.0,467.0,201.522289
2024-03-14 04:00:00+00:00,201.64,201.77,195.99,197.895,24145.0,696.0,198.757655
2024-03-15 04:00:00+00:00,196.98,200.21,194.865,199.73,28164.0,1244.0,197.348975
2024-03-18 04:00:00+00:00,200.21,204.035,197.4,198.105,20628.0,557.0,201.071928
2024-03-19 04:00:00+00:00,194.33,194.92,188.28,192.65,33012.0,916.0,191.935836
2024-03-20 04:00:00+00:00,193.575,193.575,186.71,191.62,60441.0,1234.0,189.908479
2024-03-21 04:00:00+00:00,202.14,207.6,202.14,206.93,33654.0,770.0,206.165467
2024-03-22 04:00:00+00:00,200.56,200.56,194.875,197.535,22257.0,1005.0,197.421053
2024-03-25 04:00:00+00:00,193.2,194.79,190.53,192.16,13279.0,506.0,192.833974
2024-03-26 04:00:00+00:00,191.935,191.935,186.51,186.53,20429.0,554.0,188.77779
2024-03-27 04:00:00+00:00,187.97,191.51,186.72,191.51,29265.0,780.0,189.406766
2024-03-28 04:00:00+00:00,190.555,192.33,188.115,188.95,28009.0,750.0,189.434796
2024-04-01 04:00:00+00:00,191.15,191.15,186.94,189.025,19226.0,688.0,189.082217
2024-04-02 04:00:00+00:00,183.965,185.7,180.49,185.56,28580.0,814.0,184.053351
2024-04-03 04:00:00+00:00,185.25,191.29,183.915,190.17,27406.0,554.0,189.063103
2024-04-04 04:00:00+00:00,192.42,192.755,186.835,186.97,18602.0,562.0,190.143543
2024-04-05 04:00:00+00:00,188.81,190.39,187.27,187.54,14717.0,468.0,188.150909
2024-04-08 04:00:00+00:00,190.76,190.975,188.845,188.91,11086.0,381.0,189.867791
2024-04-09 04:00:00+00:00,190.375,190.375,186.635,189.095,11348.0,476.0,188.670269
2024-04-10 04:00:00+00:00,183.155,183.92,176.27,176.825,46346.0,1142.0,178.610037
2024-04-11 04:00:00+00:00,177.88,180.22,176.2,178.535,34999.0,792.0,177.817101
2024-04-12 04:00:00+00:00,174.11,174.33,171.34,173.395,41350.0,741.0,173.338231
2024-04-15 04:00:00+00:00,174.205,174.47,171.35,172.97,24465.0,589.0,173.217177
2024-04-16 04:00:00+00:00,173.5,173.62,171.87,172.825,25248.0,506.0,173.142605
2024-04-17 04:00:00+00:00,174.205,174.205,166.04,166.04,38264.0,766.0,168.397515
2024-04-18 04:00:00+00:00,166.815,169.25,163.985,165.18,25535.0,721.0,166.031327
2024-04-19 04:00:00+00:00,165.695,165.915,159.79,162.285,41129.0,892.0,162.448647
2024-04-22 04:00:00+00:00,163.055,165.14,161.335,164.18,15044.0,624.0,163.844344
2024-04-23 04:00:00+00:00,165.63,170.63,165.63,168.67,35663.0,1031.0,169.130693
2024-04-24 04:00:00+00:00,171.085,172.2,168.6,170.17,18720.0,613.0,170.642699
2024-04-25 04:00:00+00:00,168.22,172.87,168.12,172.54,13345.0,459.0,171.272973
2024-04-26 04:00:00+00:00,174.04,176.73,174.035,175.34,13857.0,398.0,175.492903
2024-04-29 04:00:00+00:00,176.285,179.33,175.87,176.285,22393.0,769.0,177.371357
2024-04-30 04:00:00+00:00,173.85,178.05,173.11,173.11,27009.0,694.0,175.545159
2024-05-01 04:00:00+00:00,173.22,176.365,168.64,172.52,19476.0,717.0,171.800689
2024-05-02 04:00:00+00:00,174.575,174.93,168.765,174.155,34816.0,708.0,172.419685
2024-05-03 04:00:00+00:00,179.32,181.385,176.405,179.005,41103.0,959.0,179.135538
2024-05-06 04:00:00+00:00,182.87,190.03,182.87,188.975,39504.0,960.0,188.016163
2024-05-07 04:00:00+00:00,209.815,216.0,208.01,209.28,47546.0,1139.0,212.311819
2024-05-08 04:00:00+00:00,206.98,212.07,202.635,211.205,36667.0,884.0,207.865691
2024-05-09 04:00:00+00:00,210.055,218.3,210.055,217.98,30301.0,957.0,216.513651
2024-05-10 04:00:00+00:00,219.735,223.29,217.24,222.72,43008.0,814.0,222.013777
2024-05-13 04:00:00+00:00,223.77,223.77,219.045,219.475,23744.0,707.0,221.241703
2024-05-14 04:00:00+00:00,224.44,232.68,223.35,232.2,43623.0,1134.0,229.530629
2024-05-15 04:00:00+00:00,234.88,238.75,234.765,237.5,25485.0,813.0,237.305257
2024-05-16 04:00:00+00:00,237.55,238.205,232.76,235.565,31323.0,992.0,235.353077
2024-05-17 04:00:00+00:00,236.37,236.37,228.0,230.53,24404.0,514.0,231.620742
2024-05-20 04:00:00+00:00,231.035,234.27,229.83,231.52,13066.0,444.0,232.391119
2024-05-21 04:00:00+00:00,229.19,231.81,226.16,231.515,18627.0,654.0,229.891351
2024-05-22 04:00:00+00:00,233.85,236.85,232.3,234.435,21032.0,461.0,234.387823
2024-05-23 04:00:00+00:00,241.61,247.8,240.14,242.52,42845.0,1044.0,243.359609
2024-05-24 04:00:00+00:00,243.09,247.11,240.29,245.715,15037.0,472.0,245.052968
2024-05-28 04:00:00+00:00,248.905,250.34,243.23,245.31,27097.0,789.0,246.804399
2024-05-29 04:00:00+00:00,244.495,244.495,241.005,241.005,27323.0,911.0,242.593803
2024-05-30 04:00:00+00:00,240.21,246.6,240.21,246.35,13995.0,629.0,243.927372
2024-05-31 04:00:00+00:00,246.72,247.98,231.92,239.065,22206.0,564.0,237.469868
2024-06-03 04:00:00+00:00,243.56,244.66,235.935,239.33,12258.0,413.0,239.891339
2024-06-04 04:00:00+00:00,235.06,235.06,229.495,233.18,11200.0,544.0,232.31961
2024-06-05 04:00:00+00:00,236.67,243.045,236.6,242.97,13669.0,449.0,240.248106
2024-06-06 04:00:00+00:00,242.62,242.765,235.58,236.395,35965.0,808.0,239.057847
2024-06-07 04:00:00+00:00,232.54,233.14,229.995,230.81,15622.0,569.0,231.282349
2024-06-10 04:00:00+00:00,230.21,238.305,230.205,237.985,17827.0,590.0,235.739219
2024-06-11 04:00:00+00:00,235.595,235.595,231.525,234.04,14644.0,455.0,234.162137
2024-06-12 04:00:00+00:00,239.62,242.22,238.205,238.57,6158.0,372.0,239.942632
2024-06-13 04:00:00+00:00,238.76,245.13,235.21,245.13,12844.0,344.0,241.79786
2024-06-14 04:00:00+00:00,242.34,242.525,236.89,240.825,19516.0,579.0,239.141224
2024-06-17 04:00:00+00:00,247.21,252.265,241.61,248.3,24137.0,757.0,248.211741
2024-06-18 04:00:00+00:00,251.745,256.275,247.7,254.19,38050.0,781.0,253.895349
2024-06-20 04:00:00+00:00,254.19,256.71,243.895,245.72,45761.0,820.0,247.615766
2024-06-21 04:00:00+00:00,241.67,247.37,240.93,246.72,19719.0,669.0,244.703343
2024-06-24 04:00:00+00:00,244.715,244.715,237.905,238.12,10874.0,438.0,240.981087
2024-06-25 04:00:00+00:00,243.2,246.205,241.48,246.06,33137.0,770.0,243.14514
2024-06-26 04:00:00+00:00,243.88,245.885,241.32,242.94,23635.0,675.0,243.27872
2024-06-27 04:00:00+00:00,246.425,248.04,243.83,246.75,22823.0,648.0,245.971232
2024-06-28 04:00:00+00:00,247.775,248.92,241.35,244.45,20806.0,703.0,244.555465
2024-07-01 04:00:00+00:00,246.065,246.315,238.06,242.635,12769.0,439.0,241.086339
2024-07-02 04:00:00+00:00,245.36,245.36,239.47,241.72,23732.0,657.0,241.91532
2024-07-03 04:00:00+00:00,242.22,243.355,239.59,240.44,22029.0,478.0,240.910007
2024-07-05 04:00:00+00:00,241.01,242.03,238.35,239.695,20484.0,515.0,240.711326
2024-07-08 04:00:00+00:00,241.245,244.09,240.505,241.69,14265.0,450.0,242.711099
2024-07-09 04:00:00+00:00,243.97,243.97,240.06,240.06,13402.0,574.0,241.581933
2024-07-10 04:00:00+00:00,243.155,243.65,240.4,242.94,15050.0,444.0,242.342493
2024-07-11 04:00:00+00:00,247.295,251.38,244.61,244.7,14396.0,472.0,246.786157
2024-07-12 04:00:00+00:00,243.665,257.89,242.35,251.6,21866.0,676.0,253.379927
2024-07-15 04:00:00+00:00,255.19,259.22,254.195,255.21,10257.0,283.0,255.906115
2024-07-16 04:00:00+00:00,262.415,266.29,260.58,266.055,13621.0,458.0,264.061642
2024-07-17 04:00:00+00:00,257.395,264.06,250.63,252.73,34799.0,819.0,255.200093
2024-07-18 04:00:00+00:00,252.565,252.59,234.56,237.36,23771.0,564.0,238.766363
2024-07-19 04:00:00+00:00,238.7,238.7,234.88,236.37,13137.0,517.0,236.187549
2024-07-22 04:00:00+00:00,241.43,244.58,238.21,244.58,17267.0,596.0,241.35754
2024-07-23 04:00:00+00:00,242.815,246.25,242.03,242.13,18818.0,384.0,244.264351
2024-07-24 04:00:00+00:00,237.53,237.545,224.33,224.63,21156.0,654.0,230.774195
2024-07-25 04:00:00+00:00,224.355,224.355,215.1,216.32,40795.0,810.0,218.40383
2024-07-26 04:00:00+00:00,222.695,224.035,219.34,220.16,13169.0,438.0,221.169465
2024-07-29 04:00:00+00:00,221.775,225.455,219.17,219.48,14170.0,480.0,220.994237
2024-07-30 04:00:00+00:00,215.3,216.56,210.97,212.21,21096.0,472.0,213.449043
2024-07-31 04:00:00+00:00,219.57,225.24,218.91,220.91,28726.0,813.0,221.529259
2024-08-01 04:00:00+00:00,222.18,222.29,211.47,214.31,20105.0,520.0,215.474603
2024-08-02 04:00:00+00:00,199.59,204.035,197.325,202.65,23876.0,727.0,201.15258
2024-08-05 04:00:00+00:00,185.75,196.59,185.665,195.22,11626.0,437.0,192.429762
2024-08-06 04:00:00+00:00,195.37,201.71,195.08,196.9,18712.0,551.0,197.996105
2024-08-07 04:00:00+00:00,201.575,201.63,192.78,193.81,22414.0,592.0,196.160826
2024-08-08 04:00:00+00:00,198.815,205.91,196.99,205.81,28700.0,656.0,203.69149
2024-08-09 04:00:00+00:00,209.04,210.175,206.005,208.205,33410.0,946.0,208.728864
2024-08-12 04:00:00+00:00,208.54,211.67,207.31,207.31,21858.0,559.0,208.883833
2024-08-13 04:00:00+00:00,212.14,218.15,211.1,217.78,30690.0,706.0,214.154629
2024-08-14 04:00:00+00:00,219.535,220.085,215.09,217.955,25950.0,708.0,217.595629
2024-08-15 04:00:00+00:00,222.04,235.95,221.01,230.345,29797.0,819.0,230.161665
2024-08-16 04:00:00+00:00,230.03,231.39,226.765,231.39,14265.0,568.0,229.988181
2024-08-19 04:00:00+00:00,230.81,232.095,227.445,231.975,47560.0,893.0,230.28401
2024-08-20 04:00:00+00:00,262.5,278.38,260.4,267.84,64045.0,1239.0,270.396475
2024-08-21 04:00:00+00:00,263.2,273.5,262.385,273.315,48929.0,1072.0,270.612819
2024-08-22 04:00:00+00:00,272.605,273.83,261.28,261.83,21996.0,620.0,267.924594
2024-08-23 04:00:00+00:00,263.03,272.205,263.03,267.54,24159.0,648.0,269.746054
2024-08-26 04:00:00+00:00,269.2,269.2,251.195,251.68,44529.0,1072.0,258.389097
2024-08-27 04:00:00+00:00,249.4,251.82,246.37,246.38,26240.0,869.0,247.909787
2024-08-28 04:00:00+00:00,246.905,246.905,240.83,244.26,24137.0,710.0,243.126642
2024-08-29 04:00:00+00:00,246.68,250.055,242.17,242.9,77269.0,1434.0,247.580475
2024-08-30 04:00:00+00:00,245.67,245.67,240.905,243.54,17109.0,688.0,243.098324
2024-09-03 04:00:00+00:00,240.14,240.14,220.63,220.92,37649.0,1057.0,225.954705
2024-09-04 04:00:00+00:00,220.15,227.0,219.875,225.17,18988.0,590.0,224.758922
2024-09-05 04:00:00+00:00,222.63,227.915,220.03,224.845,31011.0,751.0,224.960679
2024-09-06 04:00:00+00:00,218.72,218.72,209.555,210.89,23528.0,711.0,212.392247
2024-09-09 04:00:00+00:00,204.01,212.22,201.935,210.0,79320.0,1999.0,208.735877
2024-09-10 04:00:00+00:00,209.01,210.075,204.125,207.13,50075.0,1153.0,207.019898
2024-09-11 04:00:00+00:00,208.565,217.0,206.71,216.95,62888.0,1685.0,211.849473
2024-09-12 04:00:00+00:00,216.95,224.63,216.56,221.86,64262.0,1237.0,222.000119
2024-09-13 04:00:00+00:00,224.59,232.01,224.59,230.11,37987.0,1097.0,228.502949
2024-09-16 04:00:00+00:00,227.19,228.44,223.415,224.35,37874.0,1080.0,226.079061
2024-09-17 04:00:00+00:00,227.155,231.585,224.615,231.13,58743.0,1708.0,229.677424
2024-09-18 04:00:00+00:00,232.99,234.075,225.28,228.68,34944.0,927.0,229.839622
2024-09-19 04:00:00+00:00,234.0,237.12,232.51,234.57,23273.0,630.0,234.311259
2024-09-20 04:00:00+00:00,233.73,234.89,228.705,231.455,48550.0,1098.0,231.147248
2024-09-23 04:00:00+00:00,233.54,235.78,231.355,231.355,14788.0,510.0,233.399179
2024-09-24 04:00:00+00:00,229.84,234.2,229.055,230.66,12372.0,563.0,231.921252
2024-09-25 04:00:00+00:00,231.135,232.025,226.25,227.67,20611.0,689.0,228.455422
2024-09-26 04:00:00+00:00,236.59,239.42,232.25,237.52,38255.0,776.0,235.359457
2024-09-27 04:00:00+00:00,237.95,241.905,237.13,239.77,22489.0,725.0,239.991334
2024-09-30 04:00:00+00:00,236.97,238.81,232.88,236.35,21770.0,698.0,236.476262
2024-10-01 04:00:00+00:00,234.89,234.89,225.37,229.72,27609.0,654.0,228.550305
2024-10-02 04:00:00+00:00,227.13,236.57,227.13,234.11,31032.0,605.0,234.048308
2024-10-03 04:00:00+00:00,232.53,237.645,232.355,234.12,37657.0,860.0,234.39122
2024-10-04 04:00:00+00:00,241.075,242.61,237.01,242.51,26339.0,608.0,240.799666
2024-10-07 04:00:00+00:00,241.01,243.725,240.24,242.25,13813.0,461.0,242.162277
2024-10-08 04:00:00+00:00,244.59,246.105,243.045,244.575,12562.0,627.0,244.222953
2024-10-09 04:00:00+00:00,245.61,255.09,243.83,253.12,38213.0,884.0,252.528639
2024-10-10 04:00:00+00:00,247.015,253.18,246.525,253.03,17361.0,520.0,251.184431
2024-10-11 04:00:00+00:00,252.835,264.39,252.835,263.625,27873.0,702.0,261.164484
2024-10-14 04:00:00+00:00,269.52,269.67,263.605,264.895,22115.0,617.0,265.484257
2024-10-15 04:00:00+00:00,263.85,263.85,254.005,255.59,26685.0,665.0,257.131186
2024-10-16 04:00:00+00:00,255.985,263.345,255.985,262.3,27086.0,894.0,261.771471
2024-10-17 04:00:00+00:00,263.26,268.53,262.945,266.735,15093.0,608.0,266.36638
2024-10-18 04:00:00+00:00,256.105,256.905,237.85,243.045,107343.0,2215.0,246.104876
2024-10-21 04:00:00+00:00,239.825,248.285,234.01,248.26,48371.0,1441.0,243.873617
2024-10-22 04:00:00+00:00,248.0,249.12,240.565,248.465,37305.0,1152.0,245.849455
2024-10-23 04:00:00+00:00,247.53,249.28,242.205,246.575,26005.0,863.0,245.290994
2024-10-24 04:00:00+00:00,247.095,248.91,243.48,245.83,25117.0,700.0,244.955684
2024-10-25 04:00:00+00:00,247.42,249.905,245.2,246.545,15799.0,564.0,247.085339
2024-10-28 04:00:00+00:00,248.75,249.44,245.34,246.305,20791.0,614.0,247.068601
2024-10-29 04:00:00+00:00,246.26,253.6,246.26,252.37,18346.0,624.0,251.090022
2024-10-30 04:00:00+00:00,249.865,252.0,249.44,250.53,8635.0,376.0,250.43125
2024-10-31 04:00:00+00:00,242.04,243.845,241.315,242.385,15335.0,503.0,242.819063
2024-11-01 04:00:00+00:00,243.525,249.41,240.88,242.72,50206.0,1050.0,244.930512
2024-11-04 05:00:00+00:00,241.645,247.725,239.09,239.59,52312.0,1247.0,242.864245
2024-11-05 05:00:00+00:00,222.875,231.465,208.335,230.645,117172.0,2505.0,225.361409
2024-11-06 05:00:00+00:00,246.18,248.11,230.905,246.85,44523.0,1382.0,241.756669
2024-11-07 05:00:00+00:00,247.14,263.04,247.14,263.04,34958.0,1075.0,257.025786
2024-11-08 05:00:00+00:00,264.5,271.765,261.11,271.38,32958.0,989.0,268.177598
2024-11-11 05:00:00+00:00,273.17,277.22,265.88,270.93,54157.0,1702.0,269.08338
2024-11-12 05:00:00+00:00,269.995,273.74,258.85,258.865,23899.0,759.0,264.760449
2024-11-13 05:00:00+00:00,259.93,262.28,251.55,251.98,17638.0,802.0,256.224129
2024-11-14 05:00:00+00:00,249.395,252.635,249.39,251.75,38989.0,737.0,250.997217
2024-11-15 05:00:00+00:00,249.18,249.99,231.29,234.845,43616.0,911.0,237.979993
2024-11-18 05:00:00+00:00,236.2,238.26,232.175,232.25,24260.0,823.0,234.533579
2024-11-19 05:00:00+00:00,231.325,248.695,231.325,248.695,23963.0,986.0,243.289495
2024-11-20 05:00:00+00:00,225.79,227.295,217.13,226.35,83805.0,1757.0,224.287409
2024-11-21 05:00:00+00:00,210.84,235.305,210.84,230.08,75535.0,2002.0,228.012046
2024-11-22 05:00:00+00:00,229.96,231.495,226.53,230.955,47199.0,1409.0,228.940378
2024-11-25 05:00:00+00:00,228.3,232.52,226.13,228.51,32660.0,895.0,229.633614
2024-11-26 05:00:00+00:00,232.21,236.1,232.01,235.405,41671.0,1357.0,234.858111
2024-11-27 05:00:00+00:00,234.965,234.965,221.27,225.91,59765.0,951.0,224.564471
2024-11-29 05:00:00+00:00,228.335,236.54,228.335,234.47,32274.0,722.0,233.825772
2024-12-02 05:00:00+00:00,234.225,237.325,231.19,233.72,33582.0,1254.0,234.07741
2024-12-03 05:00:00+00:00,232.855,237.77,232.855,234.96,27071.0,793.0,235.81095
2024-12-04 05:00:00+00:00,241.7,245.68,240.96,241.92,24094.0,1113.0,243.300314
2024-12-05 05:00:00+00:00,238.51,238.79,234.41,234.87,20646.0,747.0,236.755658
2024-12-06 05:00:00+00:00,239.885,243.5,239.885,243.05,9096.0,356.0,242.336645
