timestamp,open,high,low,close,volume,trade_count,vwap
2023-11-10 05:00:00+00:00,21.32,21.72,21.32,21.565,121793.0,1363.0,21.578191
2023-11-13 05:00:00+00:00,21.495,21.65,21.235,21.25,105944.0,1377.0,21.349479
2023-11-14 05:00:00+00:00,21.75,22.82,21.71,22.345,177569.0,1892.0,22.326591
2023-11-15 05:00:00+00:00,22.375,23.34,22.375,23.21,113569.0,1257.0,23.09118
2023-11-16 05:00:00+00:00,23.12,23.29,22.84,23.09,70585.0,1082.0,23.045245
2023-11-17 05:00:00+00:00,23.14,23.495,23.025,23.445,101456.0,1603.0,23.351834
2023-11-20 05:00:00+00:00,23.325,24.025,23.325,23.755,78398.0,1073.0,23.763912
2023-11-21 05:00:00+00:00,23.8,24.05,23.59,23.945,65541.0,952.0,23.891602
2023-11-22 05:00:00+00:00,24.18,24.53,23.91,23.96,49144.0,955.0,24.214865
2023-11-24 05:00:00+00:00,23.93,24.145,23.89,24.11,24068.0,388.0,24.040772
2023-11-27 05:00:00+00:00,23.89,24.09,23.785,23.89,53299.0,900.0,23.89998
2023-11-28 05:00:00+00:00,23.76,23.85,23.36,23.47,101008.0,1142.0,23.526285
2023-11-29 05:00:00+00:00,23.57,23.77,22.67,22.78,74859.0,1086.0,23.012088
2023-11-30 05:00:00+00:00,22.83,22.92,22.38,22.695,233556.0,2729.0,22.714242
2023-12-01 05:00:00+00:00,22.73,23.95,22.73,23.94,137949.0,1761.0,23.689398
2023-12-04 05:00:00+00:00,23.855,24.56,23.69,24.135,98277.0,1162.0,24.161934
2023-12-05 05:00:00+00:00,23.99,23.99,23.54,23.69,90768.0,1233.0,23.702246
2023-12-06 05:00:00+00:00,23.65,24.6,23.605,23.61,133063.0,1421.0,23.967203
2023-12-07 05:00:00+00:00,23.55,24.15,23.55,24.015,45599.0,683.0,24.002876
2023-12-08 05:00:00+00:00,23.825,23.9,23.19,23.45,131720.0,1486.0,23.466592
2023-12-11 05:00:00+00:00,22.85,23.12,22.53,22.78,96273.0,1242.0,22.80989
2023-12-12 05:00:00+00:00,22.73,22.73,22.24,22.495,245559.0,2358.0,22.46701
2023-12-13 05:00:00+00:00,22.47,23.79,22.31,23.79,139798.0,1737.0,23.21273
2023-12-14 05:00:00+00:00,24.32,25.14,23.885,24.14,191955.0,1859.0,24.370676
2023-12-15 05:00:00+00:00,24.22,24.22,23.635,23.835,101523.0,1562.0,23.82074
2023-12-18 05:00:00+00:00,23.85,23.85,23.05,23.35,97304.0,1319.0,23.375966
2023-12-19 05:00:00+00:00,23.44,24.55,23.44,24.55,122351.0,1481.0,24.211318
2023-12-20 05:00:00+00:00,24.51,24.55,23.685,23.69,56731.0,1009.0,24.231003
2023-12-21 05:00:00+00:00,24.05,24.415,24.0,24.4,85785.0,1276.0,24.270249
2023-12-22 05:00:00+00:00,24.55,24.68,24.06,24.175,51180.0,1013.0,24.237789
2023-12-26 05:00:00+00:00,24.18,24.66,24.16,24.52,49976.0,921.0,24.454668
2023-12-27 05:00:00+00:00,24.72,24.8,24.33,24.435,36496.0,699.0,24.490576
2023-12-28 05:00:00+00:00,24.565,24.6,24.33,24.34,35079.0,710.0,24.416009
2023-12-29 05:00:00+00:00,24.185,24.32,23.825,24.04,46030.0,958.0,24.018562
2024-01-02 05:00:00+00:00,23.99,24.535,23.915,24.1,45427.0,937.0,24.291338
2024-01-03 05:00:00+00:00,23.63,23.68,23.24,23.46,50339.0,979.0,23.495078
2024-01-04 05:00:00+00:00,23.38,23.52,23.285,23.365,44848.0,789.0,23.386154
2024-01-05 05:00:00+00:00,23.15,24.01,23.03,23.37,130261.0,1554.0,23.423464
2024-01-08 05:00:00+00:00,23.26,24.2,23.26,24.02,97816.0,1503.0,24.049265
2024-01-09 05:00:00+00:00,23.7,25.44,23.685,25.21,148708.0,1668.0,25.165894
2024-01-10 05:00:00+00:00,25.15,25.62,24.71,25.43,122728.0,1424.0,25.387933
2024-01-11 05:00:00+00:00,25.18,25.405,24.67,24.69,91283.0,1178.0,24.897381
2024-01-12 05:00:00+00:00,24.96,25.1,24.17,24.18,66653.0,930.0,24.335659
2024-01-16 05:00:00+00:00,23.73,23.81,23.4,23.57,86455.0,1143.0,23.564138
2024-01-17 05:00:00+00:00,23.07,23.315,22.86,23.065,81845.0,889.0,22.993027
2024-01-18 05:00:00+00:00,22.97,24.06,22.93,24.06,91441.0,1165.0,23.770449
2024-01-19 05:00:00+00:00,23.825,23.825,23.155,23.69,66299.0,827.0,23.582124
2024-01-22 05:00:00+00:00,23.79,24.495,23.79,24.1,94752.0,1066.0,24.132992
2024-01-23 05:00:00+00:00,24.47,24.47,23.735,24.215,55517.0,867.0,23.989534
2024-01-24 05:00:00+00:00,24.24,24.37,23.67,23.86,49150.0,842.0,23.972025
2024-01-25 05:00:00+00:00,24.2,24.48,23.895,24.235,93419.0,1088.0,24.101143
2024-01-26 05:00:00+00:00,24.32,24.675,24.24,24.355,60966.0,843.0,24.468339
2024-01-29 05:00:00+00:00,24.23,24.54,24.12,24.54,84739.0,1632.0,24.381115
2024-01-30 05:00:00+00:00,24.455,24.53,23.915,23.99,124497.0,1376.0,24.255062
2024-01-31 05:00:00+00:00,24.075,24.115,23.48,23.5,118759.0,1267.0,23.81319
2024-02-01 05:00:00+00:00,23.745,24.125,23.5,23.74,190572.0,1756.0,23.836829
2024-02-02 05:00:00+00:00,23.375,23.98,23.34,23.775,66722.0,875.0,23.696393
2024-02-05 05:00:00+00:00,23.55,23.885,23.365,23.76,101016.0,1106.0,23.727618
2024-02-06 05:00:00+00:00,23.795,24.74,23.795,24.52,85413.0,1166.0,24.438551
2024-02-07 05:00:00+00:00,24.625,24.76,24.19,24.29,141057.0,1690.0,24.472678
2024-02-08 05:00:00+00:00,21.44,22.83,21.44,22.43,646350.0,4503.0,22.09184
2024-02-09 05:00:00+00:00,22.355,22.575,21.75,21.94,205018.0,2233.0,21.996669
2024-02-12 05:00:00+00:00,22.12,22.865,22.015,22.8,97537.0,1436.0,22.63886
2024-02-13 05:00:00+00:00,22.295,22.37,21.56,21.915,71997.0,1156.0,21.860546
2024-02-14 05:00:00+00:00,21.95,22.32,21.81,22.17,70519.0,1274.0,22.110588
2024-02-15 05:00:00+00:00,22.4,23.01,22.355,22.49,71190.0,1264.0,22.698095
2024-02-16 05:00:00+00:00,22.32,22.99,22.215,22.54,54883.0,951.0,22.643582
2024-02-20 05:00:00+00:00,22.48,22.88,22.33,22.88,92665.0,1204.0,22.709609
